198,兩個禮拜募到 300 萬，因為每一個你，我們迎來奇蹟的彩虹 🌈 　 接下來的任務有兩個—— 🔴 在八月底前收到 30 萬份連署書 🔴 11/24 投出 500 萬平權公投同意票 　 在啟動下階段任務以前，我們還有一個關卡，就是等待中選會通過兩公投審核。#目前距離領表，#最長可能還需要一個多月的時間。 　 每審核一天，時間就被壓縮一天； 每少一天，難度就增加一倍。 　 反同公投已進入第二階段連署，#據說也已經快募得目標數量。 　 #在中選會還沒核准連署前，#平權小組將不動這300萬，#這筆錢將先放在嘖嘖那邊。但這段等待期間，我們得開始動身，我們不會光是被動等待，我們會開始聯繫、籌備全台各地的說明會，與網紅、意見領袖們聯絡並一同規劃後續活動，更重要的是，我們需要每一個你從現在為連署暖身、「預約」親朋好友的連署！ 　 為了趕上八月底前 30 萬份連署，各位義勇軍們請注意，只要你能幫忙以下任何事，都請加入我們 → https://ppt.cc/fJygYx 　 ⭕【 連署點 】：店家、組織、個人皆可，只要有一個空間（或願意固定在公眾場合）幫忙搜集連署就請加入吧！ 　 ⭕【 整理站 】：北、中、南、東各需一個，如果有願意免費／低價提供清點、造冊空間的單位，請私訊告訴我們！ 　 ⭕【 連署義勇軍 】：協助連署點募集連署書、協助整理站清點造冊、協助舉辦各地宣傳活動！ 　 我們將在這兩週內盤點所有人力跟資源，備戰上工！
199,"平權公投設計師紀念海報— 黃梵真 🌈 　 黃梵真目前為平面設計工作者，長期關注且屢次為平權發聲，曾為「婚姻平權闢謠頭版募資計畫」、「王道銀行彩虹卡面-在宇宙中我找到你」以及「CONFREEDOMS 感染誌聯名合作計畫」執行設計。 　 『這次募資計劃的重要意義在於，拓展平權議題在台灣的正面號召力，而非只是為了輸贏而爭一口氣。 　 我的設計是一個訊號，你來你就帶走，放在通風且 WIFI 收訊良好的地方，提醒自己靠近這個議題永遠重要；這份因爭取平等而產生的連結，時時刻刻也提醒著你不是孤單一人。將這個議題放在心上，就是我們對彼此的羈絆。 　 藉由這次的設計委託，讓我有機會與其他三位設計師完成一個小小的里程碑，透過「亮火點燃」、「溫煦凝視」、「揮舞認同」以及「保持聯繫」四種角度表達對平權議題的支持。』 　　 📡「讓我們跟這個世界，保持聯繫吧。」 　　 Keep in touch with the world. Let’s communicate, approach and get to find you.👉🏻👈🏻 　 Special thanks : Peter L. 設計師紀念海報陸續曝光中 顏伯駿 X 陳青琳 X 田修銓 X 黃梵真 　 ♥倒數 5 小時，平權公投即將結束最後募資： https://www.zeczec.com/projects/Vote4LGBT/"
200,"平權公投設計師紀念海報— 田修銓 🌈 　 許多人認識田修銓，是從台北捷運的設計開始，他，為台北設計之都打開新的一頁。從字型設計到視覺，田修銓的「四口田創意」不斷爲台灣人生活中的美感而努力，畢竟日常裡的色彩、文字、設計，總默默影響人心。 　 “Don’t be afraid , yeah I will stay” 來自於韓國樂團HYUKOH的歌詞。 🎵https://www.youtube.com/watch?v=aKHbqm-D62Y 　 是的，「不要害怕，我留在這。」 大家在一起的時候，心中有六色信念，一群人不怕。 　 此次作品材質為 B5 透明 pvc 片，期待大家能拿在手上，揮動，起風，讓彩虹與你共舞。 　 設計師紀念海報陸續曝光中 顏伯駿 X  陳青琳 （Kim Chen）  X 田修銓 X  黃梵真 　　　 ♥倒數 10 小時，平權公投即將結束最後募資： https://www.zeczec.com/projects/Vote4LGBT/"
201,平權公投設計師紀念海報— 顏伯駿（小光）🌈 顏伯駿是 三頁文 設計工作室的創意總監，執行多項知名藝人蔡依林、林俊傑、蔡健雅等專輯包裝，擅長將歌手品牌形象融合於視覺中。2017 年操刀第 28 屆金曲獎主視覺，讓許多人為之驚艷；今年的金曲視覺設計當中，也是由顏伯駿設計前導主視覺的拼貼效果。 「星火燎原——給自己一個機會照亮黑夜。」黑夜終究要來，那是「自然」的規律，我們唯一能做的不是去「否定」黑夜，而是去準備一盞燈，把黑暗照亮。謝謝每個設計師與贊助者的守護，我們才有機會照亮希望 🕯️ 　 設計師紀念海報陸續曝光中 顏伯駿 X 陳青琳 （Kim Chen） X 田修銓 X 黃梵真 　　　 ♥倒數 28 小時，平權公投即將結束最後募資： https://www.zeczec.com/projects/Vote4LGBT/
202,平權公投設計師紀念海報—陳青琳 （Kim Chen） 🌈 　　 這次平權公投募資的回饋品中，有一項是設計師紀念海報。許多藝術創作者們，都在自己的領域，皆用自己能動的空間去傳遞價值觀跟訴求，用作品跟行動去跟社會議題對話，我們才有機會看到這麼多有重量跟厚度的作品。 　 陳青琳是 DEPTH DESIGN 深度設計的創辦人，以及藝術創作者，歷經國內外娛樂與文化聯名跨界合作，曾任電影、音樂展演及音樂錄影帶藝術總監與合作，為跨領域視覺設計及藝術創作者，這次備受好評的金曲獎視覺設計，也看得到青琳的作品。 　 「三十年，當初的少年早已頭髮斑白，而人一輩子，又有幾個三十年？從 1986 年開始，婚姻平權之路至今走了三十年，有多少人只是想要擁有一份幸福，等了三十年依然沒等到。 我們還在努力、還在戰鬥，希望的曙光已進入眺望處。我們不會放棄，我們不想再等下一個三十年。」—— 陳青琳 （Kim Chen） 　　 設計師紀念海報陸續曝光中 顏伯駿 X 陳青琳 （Kim Chen） X 田修銓 X 黃梵真 　 ♥倒數 32 小時，平權公投即將結束最後募資： https://www.zeczec.com/projects/Vote4LGBT/
203,一年一度紐約同志驕傲遊行，台灣不缺席 💕 24 號紐約同志驕傲遊行盛大登場，一早友人們傳回現場第一手照片，完全可以感受到熱鬧氛圍，能在盛事上看到台灣影子，有種說不出來的感動 😢  平權公投募資也在今天突破三百萬，在這短短兩個禮拜累積出巨大的能量，迎來奇蹟的彩虹 🌈  感謝在世界各地的每一位台灣人，都願意付出自己的一份力，一起推動平權，接下來我們會讓所有人知道，台灣在人權與平權的進步與驕傲！ 在不同地方也要一起努力。 👍 　 平權公投，是我們把這個危機徹底解決的機會： https://www.zeczec.com/projects/Vote4LGBT/ 　 Photo Credit to  人良土兀 JAOCHIHWEI.com /  叢敬倫 （Chin-Lun Tsung） / Vanson Tzu-Chun Lin
204,現正直播中 🌈  　 法律白話文運動 Plain Law Movement 資深編輯大黑今晚在 沃草 Watchout 接受訪問，要向大家說明這次「平權公投」的源起跟目前進度喔！ 　 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/
205,「後面接續的立法，我們會讓社會更多元的意見可以整合起來，最後擬訂一個完整的立法」 這是總統對婚姻平權的最新發言。 大家覺得小英講得好嗎？留言說出你的想法吧！ —— 只差5%，最後衝刺！平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
206,平權公投發起人法律白話文運動 Plain Law Movement大黑老師要在沃草 Watchout全新直播企劃，解析「後釋字748」的現在與未來，我們還將面對什麼挑戰 今晚七點半，不要錯過囉～ —— 平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
207,勇敢對話 是為了讓每個孩子都快樂長大 哲學星期五〈異性戀幹嘛挺同志？〉講座精華🌈 「我覺得秉持這種立場的反同人士犯了一個很嚴重的錯誤： 他們認為對他們的小孩來說，最糟的事情，是在一個自由開放的社會看到描述事實的健康教育課本，然後成為同志。 這個不是最糟的事情。 最糟的事情是你的小孩在一個不自由開放的社會裡面發現自己是同志，然後痛苦一輩子，我是說他有如果活到最後的話。」—— 朱家安 我們共同努力，嘗試去理解、去對話、去分享或接受一個新的觀念，是因為我們相信不論性傾向與認同，所有人都是平等； 也是因為我們希望，所有孩子都能受到尊重、能夠肯定自我地快樂長大。 —— 平權公投募資倒數2天 平權需要你的力量！ ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
208,哲學星期五〈異性戀幹嘛挺同志？〉講座精華 聽聽厭世動物園厭世姬的分享🌈 「可能就是因為有這些多元的選擇，可以讓這個世界變得更好。」 —— 平權公投奇蹟募集最後倒數，平權需要你的力量！ ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
209,【 We Are The Same 我們都一樣 🌈 】 　 誠品信義店近期完成三年來最大改裝，推薦大家可以到三樓書區去走走，三樓的人文書區新增了「議題櫃」，搜羅當前熱門議題選書。 包含「離緣社會」、「少子世代」、「區塊鏈」、「人工智慧」等等，每個議題選入約 20 本書，希望能帶領讀者注意社會上重要的議題。 今天小編去逛誠品就捕捉到「彩虹書櫃」，大家要不要分享一下你最喜歡閱讀的性別相關書籍或影集呢？ 　 倒數五天，最後集氣！👊👊 　 💟 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/
210,「我很可能不會有小孩，不過如果有，我希望不管他是什麼樣子，社會能給他最大的包容。 關於自己的小孩，很多反同人士似乎認為，最慘的情況是小孩在開放多元的社會被『同志教育』轉變成同志。這不是最慘的狀況，差遠了。 最慘的狀況是，你的小孩在一個保守封閉的社會發現自己是同志，然後痛苦一輩子（我是說，如果他有活下來的話）。」 謝謝昨天所有來參與講座的朋友。來自不同國家、不同領域，甚至不同立場的我們能分享彼此的故事和看法，一起為了如何促成良好的溝通討論，真的是好棒、好有意義的一晚🌈 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
211,異性戀幹嘛挺同志？沒有小孩幹嘛關心性平教育？ 還在路上的朋友趕快來吧😉 　 📢主持人：柯萱如│律師 📢主講人：朱家安│作家  　　　　　厭世動物園 厭世姬│圖文作家 📢時間：6/22 （五)）19:30-21:30 📢地點：  左轉有書x慕哲咖啡（台北市紹興北街3號B1，善導寺站6號出口） 📢主辦單位： 哲學星期五 Philosophy on Friday 　　 連署中的公投案十隻手指數不完，懶得關心行不行？ 「我」又不是同志，為什麼要花這麼多力氣挺婚姻平權、挺性平教育？ 　 台灣的平權之路一向崎嶇難行、進一步退兩步。可是沒有平權前進，關9 0 %的異性戀什麼事？ 　 來聽朱家安和厭世姬告訴你，他們為什麼挺平權，聊聊平權公投如何作為將此反同危機徹底解決的機會。 　 如果你也關心平權公投的下一步，不僅僅想捐款、分享資訊，更想知道自己「還能做些什麼」，歡迎來參加6/22 (五) 七點半於左轉有書x慕哲咖啡的說明會，和我們一起聊聊！ 　 —— 　 平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
212,200萬成就達成！ 感謝所有捐款、協助分享的義勇軍，募資進度已經達到 #66% 了💪 讓我們一起為在不同角落支持平權的彼此鼓掌慶祝👏🎉🎊 募資倒數7天，最後的一百萬能否達標，將決定平權公投是否能繼續推動。 所以請大家繼續拉親朋好友一起支持，用力把募資專案分享擴散出去吧！🌈 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
213,異性戀幹嘛挺同志？沒有小孩幹嘛關心性平教育？ 拉你還不確定自己要不要成為義勇軍的朋友一起來，讓我們面對面，聊聊吧😉 📢主持人：柯萱如│律師 📢主講人：朱家安│作家  　　　　　厭世姬│圖文作家 📢時間：6/22 （五)）19:30-21:30 📢地點： 左轉有書x慕哲咖啡（台北市紹興北街3號B1，善導寺站6號出口） 📢主辦單位： 哲學星期五 　 連署中的公投案十隻手指數不完，懶得關心行不行？ 「我」又不是同志，為什麼要花這麼多力氣挺婚姻平權、挺性平教育？ 台灣的平權之路一向崎嶇難行、進一步退兩步。可是沒有平權前進，關90%的異性戀什麼事？ 來聽朱家安和厭世姬告訴你，他們為什麼挺平權，聊聊平權公投如何作為將此反同危機徹底解決的機會。 如果你也關心平權公投的下一步，不僅僅想捐款、分享資訊，更想知道自己「還能做些什麼」，歡迎來參加6/22 (五) 七點半於左轉有書x慕哲咖啡的說明會，和我們一起聊聊！ —— 平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
214,響應 #同志驕傲月，加拿大國會升起彩虹旗和跨性別旗！🌈 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
215,異性戀幹嘛挺同志？沒有小孩幹嘛關心性平教育？ 拉你還不確定自己要不要成為義勇軍的朋友一起來，讓我們面對面，聊聊吧😉 📢主持人：柯萱如│律師 📢主講人：朱家安│作家  　　　　　厭世姬│圖文作家 📢時間：6/22 （五)）19:30-21:30 📢地點： 左轉有書x慕哲咖啡（台北市紹興北街3號B1，善導寺站6號出口） 📢主辦單位： 哲學星期五 　 連署中的公投案十隻手指數不完，懶得關心行不行？ 「我」又不是同志，為什麼要花這麼多力氣挺婚姻平權、挺性平教育？ 台灣的平權之路一向崎嶇難行、進一步退兩步。可是沒有平權前進，關90%的異性戀什麼事？ 來聽朱家安和厭世姬告訴你，他們為什麼挺平權，聊聊平權公投如何作為將此反同危機徹底解決的機會。 如果你也關心平權公投的下一步，不僅僅想捐款、分享資訊，更想知道自己「還能做些什麼」，歡迎來參加6/22 (五) 七點半於左轉有書x慕哲咖啡的說明會，和我們一起聊聊！ —— 平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
216,各位義勇軍們好 過去一週以來，感謝你們的熱血贊助，你們選擇在推動平權的路上與我們站在一起，給予了平權公投最實質的支持。 平權公投小組要向各位報告一件事，這次參與設計紀念海報的聶永真 Aaron Nieh老師，由於工作計畫因故必須調整，相關變動與原定海報設計期程無法互相配合，經過永真老師與我們討論後，確定將沒辦法參與紀念海報的設計。 永真老師希望透過我們誠摯地向各位義勇軍說聲抱歉，也期盼大家願意繼續支持平權公投的募資計畫。老師一直以來為平權議題持續的發聲，這次雖然沒有辦法參與設計，但老師依然給我們許多建議與提醒；透過這則更新，我們也希望對永真老師說聲謝謝。 我們已經邀請到知名的設計師黃梵真老師，擔任紀念海報的第四位設計師。非常感謝梵真老師在聽聞消息後，便一口答應接下這個工作。目前四名設計師們都在如火如荼的設計當中，我們會儘快將紀念海報的設計稿公布給各位。 若有更改贊助的需求，請來信到 vote4lgbt@gmail.com ，我們將有專人為你辦理。 最後，我們想要再次的感謝願意相挺的你們，請與我們一起繼續努力，為了這個美麗的島嶼，為了更好的未來。 平權公投小組 —— 平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
217,恭喜🎉🧡💛💙 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
218,💪動動手指 協助闢謠好簡單💪 有義勇軍私訊提問，看到有言論稱平權公投是要修憲。 這個說法是錯誤的。 平權公投 ＃性平教育案 主文 「我支持以法律明定，在國民教育各階段內實施性別平等教育，且內容應涵蓋情感教育、性教育、同志教育等課程，以提昇學生之性別平等意識。」 是要將性平教育的實質內涵，由現行的 ＃行政命令 位階，提升到 ＃法律 位階。 平權公投在公投分類中，屬於「立法原則創制」的公投，不是「修憲」公投，這在送件給中選會時已經確定。 平權公投沒有要修正憲法，當然也不是要將性平教育提升到憲法位階。 而本次公投的提出，欲在鞏固性平教育的「內容」。因為性平教育的內容，如性教育或同志教育等，應用規定明文加以規定，以免實施的時候，有其範圍爭議；又為免機關用行政命令片面變動，更應把它放入法律，享受更穩定的程序保障。 也就是說，行政命令的修改，只需要行政機關自行決定，不需要經過立法院所有委員依法定民主程序，提案、討論、表決。 因此將性平教育的實質內涵，由行政命令位階提升到法律位階，不只是要加強肯定性平教育的精神、督促各有關機關和第一線的教育工作者積極落實，更是為了確保性平教育不會因執政者受到保守勢力施壓，不經立法院就草率將情感教育、性教育、同志教育等重要內涵刪除。 在最初公布主文、宣布各案搜集到的份數、介紹聽證會爭點及聽證精華影片的貼文中，都有附上性平教育案主文的完整文字。 如果有關心平權的朋友因為誤讀而有錯誤的理解，相信這篇貼文能協助釐清。 如果澄清後義勇軍仍有看到相關惡意造謠，也可以動動手指分享這篇貼文，幫忙闢謠唷🌈 —— 平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT ＃Vote4LGBT ＃彩虹起義
219,小心！ 反同公投就在你身邊！ 我們接到彩虹義勇軍回報，住家附近的端午節里鄰活動，竟出現反同公投連署攤位也在其中！ 根據義勇軍描述，當天在地民眾大排長龍，準備領取主辦方發放的火龍果、木瓜等水果。 而身穿「我愛家我公投」螢光粉紅背心的反同人士，就直接在隊伍終點擺攤，並跑到排隊動線中逐一煽動民眾連署反同公投。 義勇軍估計，這場活動反同方至少得到超過百份連署！ 義勇軍也目擊，現場有長輩被煽動要簽署反同連署，身邊的晚輩好意勸阻，但長輩執意不聽，因而引發爭執。 以「愛家」之名包裝的反同公投，正在不知不覺滲透社會各個角落。 請義勇軍密切注意，適時開導身邊親友，別因為一時被誤導而簽署反同公投連署，讓自己的愛與善意被利用成為壓迫他人權利的工具！ —— 反同公投花招百出，歡迎義勇軍私訊平權前夕．彩虹起義回報各地最新狀況 —— 平權公投需要你的力量 ➡️ https://www.zeczec.com/projects/Vote4LGBT
220,🌈為什麼專法不行，一定要民法？🌈 有些人會問「專法也可以讓同志結婚，為什麼你們堅持非民法不可？」 許多義勇軍們也常遇到這個問題，卻很難用三言兩語讓對方理解。 這邊有個好讚好白話的懶人包，讓胖虎和粽子告訴你！ —— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
221,這一票，為孩子而投！守護性平教育聽證精華篇 性平教育案的聽證會上，台灣性別平等教育協會 Tgeea (Taiwan Gender Equity Education Association)理事、鷺江國小翁麗淑老師提醒了所有人一個令人心碎的故事。 2011年，鷺江國中學生楊允承因為性別氣質遭霸凌，跳樓自殺。即使這一年，已經是《性平教育法》實施七年後。 翁麗淑老師說，性平教育在教育現場的落實已經太慢了。 許多孩子等不了。我們不能再慢下去。 如果你也焦急地希望性平教育可以確實實踐，卻不知道怎麼說服親朋好友一起支持，這則影片可以成為你的教戰守則！ ——————— ＃性平教育案 聽證會完整直播： https://18103.pics.ee/7WY8A 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
222,1000位義勇軍贊助成就達成！ 感謝所有捐款、協助分享的義勇軍，募資進度已經達到 ＃47% 囉～ 要成功達陣 ＃平權公投第二階段連署所需的目標額，我們至少還需要再1000位捐款贊助的彩虹義勇軍 請大家繼續用力把募資專案分享出去吧！ 如果你也是這1000分之1，歡迎留言相認❤️🌈💋 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
223,🌈 取之於民、公開透明 🌈 第一階段收支公布！ 大家好！我們是平權公投小組。 健全的財務是運動前進的必要燃料。透明的財務則是我們對捐款人的責任。 公布詳細收支，不但耗費人力，而且必然會引來反對者各種吹毛求疵的攻擊。但這次公投，要挑戰各種過去被視為不可能的任務。 相較於財務黑箱、資金來源不明的反同組織，我們願意勇敢嘗試。 我們在平權公投的說明會，都已公開說明第一階段收支情形。可惜有些朋友無法到說明會現場，因此我們決定上網公開。 這次公投有提案、連署、投票三個階段。平權公投小組會在公投的每一個階段結束後，公布相關收支供捐款人檢視。 這是我們第一階段（提案階段）的收支情形。 第一階段的支出，由平權公投小組成員墊付。但第二階段要徵集三十萬份連署，是第一階段所需數量的150倍。所需經費將因此遠遠遠遠遠超過我們的財力，也無法全部依靠免費的勞動力或贊助，因此不得不做群眾募資。 🔥第二階段連署即將解鎖，艱苦募資中🔥 ➡️ https://www.zeczec.com/projects/Vote4LGBT
224,追女友跟平權公投有什麼關係？！ 聽聽呱吉怎麼說 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
225,＃婚姻平權案 6/14（四）15:00-17:30 【領銜人】 苗博雅 MiaoPoya 【專家代表】 焦糖 陳嘉行 喜劇演員 萌萌的真愛 是演員與主持人的陳嘉行，也是主持親子節目的焦糖哥哥。 朱宥勳 作家 1988年生，畢業於清華大學人文社會學系、清華大學台灣文學研究所。曾獲林榮三文學獎、全國學生文學獎、台積電青年文學獎。已出版個人小說集《誤遞》、《堊觀》，評論散文集《學校不敢教的小說》、《只要出問題，小說都能搞定》，長篇小說《暗影》，與黃崇凱共同主編《台灣七年級小說金典》。 直播連結： http://18103.psee.io/v-5288651 ——————— 📢聽證公告與議程（須用電腦觀看） 主文一 ＃婚姻平權案： https://ppt.cc/fyyNNx 主文二 ＃性平教育案： https://ppt.cc/fYj9Fx 主文三 ＃神聖婚姻專法： https://ppt.cc/ffxBbx 白話翻譯懶人包： http://pcse.pw/7TQRT ——————— 📢聽證時間 主文二 ＃性平教育案：6/14（四）9:30-11:30 主文三 ＃神聖婚姻專法：6/14（四）13:30-15:00 主文一 ＃婚姻平權案：6/14（四）15:00-17:30 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
226,＃神聖婚姻專案 聽證會直播 義勇軍一起來關注分享！ 【領銜人】 動眼神經 【專家代表】 王鼎棫 法律白話文運動 Plain Law Movement 資深編輯 東吳大學法律學系兼任講師 苗博雅 現職 蘋果日報專欄作家 青平台基金會董事 經歷 社會民主黨全國委員 YahooTV《阿苗帶風向》主持人 顧立雄國會辦公室助理 社會民主黨發言人 2016台北市第8選區立委參選人 廢除死刑推動聯盟法務主任 學歷 台灣大學法律系財經法學組學士 直播連結： http://18103.psee.io/v-5287217 ——————— 📢聽證公告與議程（須用電腦觀看） 主文一 ＃婚姻平權案： https://ppt.cc/fyyNNx 主文二 ＃性平教育案： https://ppt.cc/fYj9Fx 主文三 ＃神聖婚姻專法： https://ppt.cc/ffxBbx 白話翻譯懶人包： http://pcse.pw/7TQRT ——————— 📢聽證時間 主文二 ＃性平教育案：6/14（四）9:30-11:30 主文三 ＃神聖婚姻專法：6/14（四）13:30-15:00 主文一 ＃婚姻平權案：6/14（四）15:00-17:30 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
227,＃性別平等教育案 聽證會直播 義勇軍一起來關注分享！ 【領銜人】 王鼎棫 【專家代表】 胡博硯 東吳大學法學院專任副教授 德國柏林洪堡大學法學博士，現為東吳大學法律學系副教授。 求學生涯足跡遍及台灣，最後落腳柏林當了馬克思、俾斯麥的學弟。 翁麗淑 學歷：國立台北教育大學社會領域教學碩士 經歷：鷺江國小教師、新北市國小性別平等教育議題輔導團員、社會領域中心骨幹教師、台灣性別平等教育協會理事、台灣親子共學教育促進會理事、藏台人權連線監事。著有「教孩子自己找答案：未來公民必須具備的五種能力」（紅桌文化出版） 直播連結： https://www.youtube.com/watch?v=wY0GqPSy_BI ——————— 📢聽證公告與議程（須用電腦觀看） 主文一 ＃婚姻平權案： https://ppt.cc/fyyNNx 主文二 ＃性平教育案： https://ppt.cc/fYj9Fx 主文三 ＃神聖婚姻專法： https://ppt.cc/ffxBbx 白話翻譯懶人包： http://pcse.pw/7TQRT ——————— 📢聽證時間 主文二 ＃性平教育案：6/14（四）9:30-11:30 主文三 ＃神聖婚姻專法：6/14（四）13:30-15:00 主文一 ＃婚姻平權案：6/14（四）15:00-17:30 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
228,亞洲最強平權公投聽證明星賽上線啦！ ——————— ＃婚姻平權案 6/14（四）15:00-17:30 【領銜人】 苗博雅 MiaoPoya 【專家代表】 焦糖 陳嘉行 喜劇演員 萌萌的真愛 是演員與主持人的陳嘉行，也是主持親子節目的焦糖哥哥。 朱宥勳 作家 1988年生，畢業於清華大學人文社會學系、清華大學台灣文學研究所。曾獲林榮三文學獎、全國學生文學獎、台積電青年文學獎。已出版個人小說集《誤遞》、《堊觀》，評論散文集《學校不敢教的小說》、《只要出問題，小說都能搞定》，長篇小說《暗影》，與黃崇凱共同主編《台灣七年級小說金典》。 ——————— ＃性平教育案 6/14（四）9:30-11:30 【領銜人】 王鼎棫 【專家代表】 胡博硯 東吳大學法學院專任副教授 德國柏林洪堡大學法學博士，現為東吳大學法律學系副教授。 求學生涯足跡遍及台灣，最後落腳柏林當了馬克思、俾斯麥的學弟。 翁麗淑 學歷：國立台北教育大學社會領域教學碩士 經歷：鷺江國小教師、新北市國小性別平等教育議題輔導團員、社會領域中心骨幹教師、台灣性別平等教育協會理事、台灣親子共學教育促進會理事、藏台人權連線監事。著有「教孩子自己找答案：未來公民必須具備的五種能力」（紅桌文化出版） ——————— ＃神聖婚姻專案 6/14（四）13:30-15:00 【領銜人】 動眼神經 【專家代表】 王鼎棫 法律白話文運動 Plain Law Movement 資深編輯 東吳大學法律學系兼任講師 苗博雅 現職 蘋果日報專欄作家 青平台基金會董事 經歷 社會民主黨全國委員 YahooTV《阿苗帶風向》主持人 顧立雄國會辦公室助理 社會民主黨發言人 2016台北市第8選區立委參選人 廢除死刑推動聯盟法務主任 學歷 台灣大學法律系財經法學組學士 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
229,這兩年來，反同團體為了徹底將「同志」的存在從制度中抹去，積極阻撓性平教育的實踐和推動。 除了發起歧視公投，在各地方政府也施壓議員、縣市政府，刁難教育機關和老師們。 南投縣的教育、講座資源已經相對較少，在這樣艱困的條件下努力推動性平教育的友善機關與老師們還得承受反同團體的壓力，如果沒有人聲援，為了生計與安寧，恐怕也不得不噤聲。 讓我們一起關注、共同聲援。性平教育一步也不能退、一個縣市也不能讓！ ——————— 明天也是平權公投的聽證會，一起監督中選會吧！ 📢聽證時間 主文二 ＃性平教育案：6/14（四）9:30-11:30 主文三 ＃神聖婚姻專法：6/14（四）13:30-15:00 主文一 ＃婚姻平權案：6/14（四）15:00-17:30 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT
230,釋憲一年了。 面對立法院的無作為、面對反同人士發起歧視公投，投入鋪天蓋地的資源，散播錯誤資訊和製造恐懼，我們必須挺身主動出擊，否則婚姻平權不只沒有進展，連性平教育都將陷入危機！ 平權公投，是我們把這個危機徹底解決的機會： https://www.zeczec.com/projects/Vote4LGBT/ ——————— 多年以後，我們要如何回憶 2018 年？我們將成為一個什麼樣的國家？ 我們希望 2018 年將是一個「屢有陰影，但我們共同創造了奇蹟的一年」。 面對歧視，我們不願放棄任何希望，因為我們希望成為亞洲第一個實踐婚姻平權的國家。 我們希望這座島嶼上沒有人再需為了做自己而恐懼，所有相愛的人都能攜手共度一生。 ——————— 我們正在平權的前夕，為了迎來奇蹟的彩虹，是時候該讓我們再次站出來做些什麼了。 保護婚姻平權和性別教育，每一個你，都不能缺席。 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ——————— 📢聽證時間 主文二 ＃性平教育案：6/14（四）9:30-11:30 主文三 ＃神聖婚姻專法：6/14（四）13:30-15:00 主文一 ＃婚姻平權案：6/14（四）15:00-17:30 ＃彩虹起義 ＃Vote4LGBT
